tree_cover,nbart_blue_temporal_median,nbart_blue_temporal_std,nbart_blue_focal_mean,nbart_blue_focal_std,nbart_green_temporal_median,nbart_green_temporal_std,nbart_green_focal_mean,nbart_green_focal_std,nbart_red_temporal_median,nbart_red_temporal_std,nbart_red_focal_mean,nbart_red_focal_std,nbart_red_edge_1_temporal_median,nbart_red_edge_1_temporal_std,nbart_red_edge_1_focal_mean,nbart_red_edge_1_focal_std,nbart_red_edge_2_temporal_median,nbart_red_edge_2_temporal_std,nbart_red_edge_2_focal_mean,nbart_red_edge_2_focal_std,nbart_red_edge_3_temporal_median,nbart_red_edge_3_temporal_std,nbart_red_edge_3_focal_mean,nbart_red_edge_3_focal_std,nbart_nir_1_temporal_median,nbart_nir_1_temporal_std,nbart_nir_1_focal_mean,nbart_nir_1_focal_std,nbart_nir_2_temporal_median,nbart_nir_2_temporal_std,nbart_nir_2_focal_mean,nbart_nir_2_focal_std,nbart_swir_2_temporal_median,nbart_swir_2_temporal_std,nbart_swir_2_focal_mean,nbart_swir_2_focal_std,nbart_swir_3_temporal_median,nbart_swir_3_temporal_std,nbart_swir_3_focal_mean,nbart_swir_3_focal_std,EVI_temporal_median,EVI_temporal_std,EVI_focal_mean,EVI_focal_std,NDVI_temporal_median,NDVI_temporal_std,NDVI_focal_mean,NDVI_focal_std,GRNDVI_temporal_median,GRNDVI_temporal_std,GRNDVI_focal_mean,GRNDVI_focal_std,y,x,tile_id,year
1.0,239.0,100.13733,220.85185,20.482012,331.5,102.935425,328.12347,31.948225,343.0,145.4492,302.62344,50.84297,647.5,116.52076,553.1605,54.456886,1281.0,94.95825,1240.8641,64.19471,1451.5,124.93015,1409.895,66.993996,1349.5,215.14912,1487.142,110.25669,1647.5,144.08966,1577.642,77.192154,1375.5,252.05815,1156.4073,134.42183,762.5,167.72458,613.5309,90.73007,1.504921,0.3642655,1.8044304,0.20655648,0.6047828,0.07745329,0.66026723,0.036296304,0.6685789,0.027123332,0.68736196,0.00979912,6089655.0,702455.0,g2_017_binary_tree_cover_10m,2020
1.0,227.5,88.81604,227.48766,15.588591,340.0,81.254196,337.67285,26.144611,321.5,99.157135,320.30865,37.268936,545.0,114.437195,564.4568,56.031075,1217.0,89.57318,1223.0679,71.31373,1378.0,124.78011,1379.0864,75.745834,1536.0,123.37201,1464.8395,108.23377,1536.0,157.30244,1541.1975,76.06669,1138.5,262.0526,1199.679,112.43275,590.5,159.86835,647.17285,85.030556,1.7238157,0.32025006,1.731303,0.15614295,0.65450144,0.06647047,0.6397911,0.028906139,0.6880072,0.032225102,0.6798224,0.009814881,6089665.0,702515.0,g2_017_binary_tree_cover_10m,2020
1.0,207.5,107.34947,257.96295,41.51213,295.0,112.330154,386.64816,69.111946,272.5,147.7404,402.5247,115.10514,530.0,142.03963,649.41974,105.3221,1116.5,115.95416,1289.2716,106.10376,1221.0,180.949,1440.9198,114.93438,1161.0,274.29565,1533.8209,168.42046,1398.5,208.24098,1601.6173,118.87829,1108.5,288.92847,1336.7963,193.9603,593.0,175.8832,761.70374,160.11708,1.7201585,0.36506423,1.5328237,0.31677118,0.62459815,0.0730028,0.5941177,0.07195025,0.6507312,0.030136254,0.6670053,0.019719671,6089645.0,702545.0,g2_017_binary_tree_cover_10m,2020
1.0,254.0,92.69502,255.69136,68.48624,369.0,84.1927,379.6111,123.89619,337.0,108.144165,391.68518,209.3617,565.5,142.18867,634.4136,168.80087,1209.5,120.16831,1262.0618,144.69829,1363.0,172.92093,1407.8641,152.07033,1592.5,155.28421,1477.7902,215.9115,1526.0,204.08392,1558.5741,149.37747,1131.5,328.19986,1253.7346,271.28003,602.5,207.47119,717.14813,215.84018,1.7434236,0.31810397,1.578068,0.4633621,0.64912903,0.06236779,0.5930099,0.10676593,0.6765929,0.028607622,0.66223234,0.027133798,6089645.0,702585.0,g2_017_binary_tree_cover_10m,2020
1.0,205.0,95.96997,229.99384,19.341476,290.5,93.26064,337.43826,30.236301,261.5,111.58874,304.71606,53.409664,476.5,122.12091,556.78394,61.098595,1112.0,92.915245,1249.6543,81.01929,1252.5,131.89456,1398.7593,93.07131,1230.0,165.9361,1464.5247,131.23637,1399.0,150.53888,1548.7654,93.23406,939.0,251.96849,1078.3518,103.87697,496.5,159.19254,578.28394,84.74808,1.9166334,0.56717557,1.8637258,0.23231345,0.65256155,0.07714132,0.6547948,0.048096664,0.6681584,0.03796203,0.6765214,0.011916548,6089665.0,702615.0,g2_017_binary_tree_cover_10m,2020
1.0,194.0,99.91392,260.7963,35.828796,283.5,94.565735,400.64197,63.916794,228.5,105.38247,385.4012,94.45533,442.5,121.294304,654.91974,143.59615,1105.5,115.74774,1375.8704,148.65482,1256.0,182.40468,1536.0925,154.20645,1276.0,223.73895,1615.7222,181.42622,1392.5,206.67822,1681.2161,163.37584,881.5,231.89703,1236.2345,223.76949,459.0,125.95245,691.40125,160.93777,2.191628,0.6025322,1.7629036,0.27307674,0.67933196,0.07068605,0.6328581,0.058898687,0.68014324,0.039942514,0.6699015,0.018647451,6089655.0,702665.0,g2_017_binary_tree_cover_10m,2020
1.0,381.5,109.28946,282.8889,99.69055,628.5,121.99477,439.12964,177.93669,683.0,205.32457,438.61728,268.03455,1041.5,205.08737,725.9506,226.48279,1806.5,168.1383,1443.7407,214.0359,1952.5,222.51938,1594.8271,222.6712,2221.5,245.1697,1667.179,309.22372,2099.0,233.15558,1730.0309,234.55092,1920.0,400.5828,1374.6729,363.7264,1202.0,292.90323,792.59875,272.9936,1.1193261,0.26376802,1.631235,0.5511802,0.5074439,0.08912376,0.60171485,0.12992933,0.6470858,0.029480817,0.6589381,0.045535102,6089665.0,702705.0,g2_017_binary_tree_cover_10m,2020
1.0,234.5,92.149734,269.67285,77.705505,349.5,81.32425,417.7716,142.72934,315.0,103.304535,407.9753,213.92247,524.5,122.68729,679.5,182.8762,1318.0,116.58578,1408.2346,172.07976,1483.5,113.94424,1559.1296,170.13177,1703.0,112.237595,1640.3889,212.54387,1649.5,136.88252,1688.7284,169.02072,1144.0,269.63504,1286.0432,294.8697,578.0,174.70264,731.11725,230.28967,1.8913339,0.3971128,1.6888857,0.46055183,0.67998517,0.07492015,0.6189324,0.10811334,0.700937,0.03570939,0.6666295,0.039100334,6089665.0,702745.0,g2_017_binary_tree_cover_10m,2020
1.0,206.0,94.20017,211.37038,12.681536,313.5,82.30404,316.17902,20.039446,260.0,90.96286,263.9321,27.717644,531.5,92.776566,507.09875,27.088902,1361.0,128.13614,1266.9321,54.034706,1527.0,111.9302,1437.0432,50.700397,1599.5,121.15404,1513.105,105.36297,1691.5,125.32546,1596.1666,53.15973,1033.0,176.4288,1010.15436,64.29762,531.5,107.17905,516.78394,39.4432,2.035646,0.7577877,2.0268056,0.14593913,0.71595836,0.07485063,0.697896,0.025454476,0.71463156,0.04143078,0.69659764,0.010407212,6089645.0,702785.0,g2_017_binary_tree_cover_10m,2020
1.0,212.5,100.36211,207.54938,16.264307,338.5,89.75954,310.7716,33.712124,258.0,105.45226,250.25926,32.630394,494.5,111.11844,496.01852,43.764496,1257.5,117.16677,1260.679,84.99785,1437.0,133.96126,1432.3951,95.67863,1635.5,154.90631,1510.1173,166.58769,1616.0,142.46013,1590.0618,103.797844,929.5,182.63034,957.2037,92.68736,474.0,107.3979,485.5741,55.576363,2.0822682,0.4435053,2.1388159,0.15893711,0.71247005,0.07663595,0.71061194,0.020823201,0.6980774,0.038500577,0.6975825,0.008699396,6089655.0,702825.0,g2_017_binary_tree_cover_10m,2020
1.0,200.0,104.92998,202.5,12.626434,306.5,95.68108,303.35184,32.04139,224.0,93.46717,235.67902,28.431522,480.0,104.74572,479.90125,47.74181,1335.0,184.0993,1257.7284,110.85268,1541.0,174.30983,1442.0988,133.03201,1603.5,200.87537,1520.4012,173.93779,1715.5,192.40956,1593.3704,148.39304,836.0,143.20186,895.26544,73.178085,400.5,79.22571,447.27777,45.48831,2.3127232,2.3319852,2.2382643,0.1523973,0.74601895,0.07433738,0.7265989,0.019602781,0.71047163,0.048992924,0.7025271,0.009683674,6089645.0,702875.0,g2_017_binary_tree_cover_10m,2020
1.0,202.5,107.91182,207.09877,8.170593,313.5,98.50237,313.1358,16.51783,240.0,110.57585,241.67902,18.956865,496.5,118.45911,497.6111,28.511223,1317.0,179.66077,1302.253,56.922016,1525.0,160.96072,1497.6234,67.827034,1561.5,175.52507,1577.3704,90.25501,1674.0,185.84406,1647.9012,80.99145,898.0,198.10275,921.1543,62.393826,444.0,112.023575,460.96915,40.897892,2.2503018,0.72059864,2.238897,0.11877859,0.72378916,0.080196775,0.7294591,0.018169554,0.70277023,0.042065095,0.7039352,0.007211935,6089665.0,702905.0,g2_017_binary_tree_cover_10m,2020
1.0,212.5,103.84512,210.6358,12.405922,315.5,97.468575,316.67902,22.197403,249.0,108.95438,252.29012,30.79533,495.5,116.915886,512.0926,43.292027,1350.5,168.49927,1311.1914,66.65112,1556.5,167.46378,1499.3334,77.8159,1656.5,199.41075,1568.2654,104.88406,1697.0,192.82333,1653.0618,91.65288,906.0,196.73596,959.4815,84.37431,450.5,106.50772,486.6111,53.483543,2.1911788,0.49548328,2.1544638,0.15554701,0.73936117,0.078060865,0.7174065,0.023823733,0.7128198,0.043258365,0.70068556,0.008152824,6089655.0,702935.0,g2_017_binary_tree_cover_10m,2020
1.0,213.0,103.47471,232.1358,25.869383,326.5,97.42658,354.23456,39.846092,248.0,111.41622,301.84567,48.55558,544.5,121.67785,579.44446,79.48912,1357.5,208.03369,1389.4814,108.30958,1553.0,194.89996,1566.1173,120.01074,1620.0,209.87149,1655.8889,156.69585,1715.5,221.46834,1730.4382,135.67395,984.0,210.14035,1085.8271,137.71132,506.5,121.88506,571.1543,97.52885,2.2304118,0.56336457,1.9966061,0.14573362,0.730603,0.07981358,0.69204104,0.026523927,0.69773257,0.042939767,0.69266325,0.010581484,6089645.0,702975.0,g2_017_binary_tree_cover_10m,2020
1.0,300.0,136.63492,298.50616,57.941956,441.5,173.06358,436.96295,98.27713,435.0,216.7221,423.32715,135.32251,914.5,245.3342,731.26544,112.13785,1488.5,250.56313,1477.9691,160.60649,1752.0,354.95615,1643.2407,179.3547,1517.5,453.7997,1725.5123,324.83224,1789.0,375.94806,1826.3643,192.31502,1591.5,451.62827,1370.0494,186.29816,980.0,314.24243,780.2592,126.01932,1.3762149,0.40384316,1.6555682,0.3834084,0.5418932,0.08315225,0.6031358,0.08129033,0.60987216,0.034529906,0.6588667,0.03386826,6089645.0,703035.0,g2_017_binary_tree_cover_10m,2020
1.0,348.0,106.52086,318.98764,44.06029,550.5,93.52198,453.03085,69.35381,508.5,140.81151,452.96295,86.82474,722.0,132.0215,761.6049,102.59989,1575.0,172.6265,1497.0988,148.89517,1738.0,197.62492,1674.2346,161.44862,2360.0,226.76578,1783.9506,315.36932,1971.0,229.12015,1875.4136,193.63696,1349.0,292.1332,1439.7902,210.26398,745.5,198.78107,816.74695,138.69438,1.6345513,0.31185707,1.6139963,0.23553777,0.63357425,0.08592644,0.5914346,0.053709265,0.6774553,0.03503262,0.6589357,0.029840652,6089655.0,703065.0,g2_017_binary_tree_cover_10m,2020
1.0,268.0,113.211494,320.08026,51.11864,386.0,114.142586,458.25925,83.397095,383.5,142.7647,464.51236,116.58854,675.5,124.23797,773.62964,121.13461,1436.0,173.5403,1508.537,123.98071,1624.0,183.7886,1692.8086,154.02069,1651.0,254.44475,1812.3827,276.53424,1841.5,212.3945,1902.9753,181.00189,1218.0,235.98254,1458.7098,243.84184,658.0,156.28673,826.73456,174.69861,1.629123,0.27602744,1.5853633,0.2578454,0.61482793,0.06993976,0.5904048,0.0650017,0.67971617,0.03495979,0.66319615,0.029079685,6089645.0,703095.0,g2_017_binary_tree_cover_10m,2020
1.0,395.5,160.641,378.35803,90.85711,603.0,199.98344,540.7778,148.23424,762.5,249.72977,597.3457,223.64043,1137.0,203.32904,921.82715,191.76878,1570.0,192.8933,1602.7839,197.0328,1689.5,263.4978,1778.1729,239.76466,1164.5,383.68262,1909.3395,337.36813,1814.5,302.1626,2000.0123,280.20297,1885.5,478.89328,1785.1604,381.18088,1215.5,407.24835,1069.6234,302.04092,0.39734584,0.15138513,1.3243437,0.43189678,0.22079659,0.069938846,0.5252487,0.11849638,0.52989936,0.027004275,0.64589626,0.042987984,6089655.0,703145.0,g2_017_binary_tree_cover_10m,2020
1.0,418.0,118.023254,405.32715,79.70486,638.5,115.5183,591.2593,138.72485,712.5,181.47221,644.53705,196.51717,1210.5,166.62994,1008.01855,168.31978,1857.0,203.20058,1721.8395,206.0971,2003.5,276.69257,1903.4877,229.53395,2017.0,302.75162,2040.4259,336.3691,2297.5,304.80478,2149.6975,265.94208,2335.0,468.1922,1974.0555,297.07767,1543.5,420.95874,1212.0247,236.30127,1.0405282,0.31796554,1.2828904,0.38315454,0.46614814,0.102181405,0.5165023,0.09822145,0.6109197,0.03250656,0.63932365,0.037514802,6089655.0,703185.0,g2_017_binary_tree_cover_10m,2020
1.0,263.5,130.05139,386.5432,88.59991,368.0,135.96886,570.0679,145.94225,349.0,167.72398,595.19135,187.44765,878.5,202.06964,1001.0247,186.99484,1434.5,257.2358,1762.0247,245.63219,1622.5,366.51413,1968.9321,254.2014,1307.5,398.14398,2102.8828,363.3253,1861.0,408.25626,2233.994,283.7321,1722.5,453.1322,1976.3457,342.97662,1073.0,381.2719,1193.4877,268.30063,1.6006851,0.47820634,1.4093459,0.3070988,0.58547777,0.098998025,0.5583228,0.078777686,0.65249586,0.04745933,0.6522787,0.029495806,6089655.0,703215.0,g2_017_binary_tree_cover_10m,2020
1.0,278.5,100.34818,381.4568,94.175415,372.0,96.32672,571.0926,161.98889,373.5,118.8195,602.9136,202.32494,771.0,171.68916,1010.6358,260.7906,1428.5,184.98973,1753.1173,291.59122,1589.0,245.06688,1968.8827,311.73404,1664.0,205.65984,2071.1975,403.18094,1813.5,299.9035,2215.506,347.6813,1476.5,426.70114,1943.6234,441.00006,837.0,327.6247,1172.247,311.2203,1.6912847,0.33779418,1.395946,0.25004363,0.6260377,0.06595876,0.5580676,0.059214227,0.68660915,0.033865742,0.6502095,0.026403235,6089655.0,703265.0,g2_017_binary_tree_cover_10m,2020
1.0,299.5,121.431854,399.6605,115.2598,379.0,146.59344,603.9815,195.89293,408.5,197.13211,635.3025,261.23132,857.0,229.05667,1038.858,316.98398,1453.5,219.19948,1804.1975,331.71204,1657.0,307.57565,2022.8704,357.7272,1275.0,352.94122,2150.7407,459.29065,1851.5,340.8746,2253.9692,390.26343,1521.0,483.80185,1969.6605,495.572,906.5,387.67215,1203.2839,353.0142,1.4089811,0.4809124,1.3884355,0.33928543,0.52418643,0.07202969,0.55514264,0.07437211,0.619683,0.032505516,0.64660853,0.027743902,6089655.0,703295.0,g2_017_binary_tree_cover_10m,2020
1.0,284.5,102.17744,426.12964,86.544655,437.0,96.42466,658.3765,142.24585,415.5,127.20103,672.0309,164.7069,799.5,134.33917,1131.4938,268.348,1681.0,184.39214,1983.6852,392.039,1931.5,190.00566,2193.321,398.4342,1695.0,238.75664,2314.395,524.689,2165.0,209.73428,2419.9321,435.15088,1685.0,325.4407,2093.8828,401.0221,1013.0,259.0893,1293.8457,260.4524,1.5335722,0.45346272,1.3731327,0.28253725,0.59449947,0.08360693,0.5530041,0.073366575,0.64744127,0.03760361,0.63871527,0.029115418,6089665.0,703335.0,g2_017_binary_tree_cover_10m,2020
1.0,632.5,117.24254,542.0494,119.57325,947.5,153.51564,851.64197,193.38145,1103.5,219.0802,932.06793,275.01236,1371.5,203.07542,1460.0618,255.33055,2094.0,213.48059,2314.963,301.25943,2275.0,240.6686,2513.2964,299.09253,2567.0,274.24893,2670.5864,449.31055,2556.0,275.61795,2759.1667,310.45447,2496.0,484.19537,2554.611,301.67737,1633.0,421.96796,1666.2839,240.23796,0.86431634,0.22900844,1.116912,0.2665649,0.39602607,0.07820598,0.49637935,0.083202764,0.583365,0.026046203,0.62225866,0.026981695,6089655.0,703385.0,g2_017_binary_tree_cover_10m,2020
0.0,632.5,140.00877,635.9136,125.90883,979.5,157.17075,960.78394,184.91129,1094.0,260.88614,1100.747,285.7318,1790.5,266.87875,1563.5679,239.68462,2530.0,388.028,2309.679,267.8436,2668.0,298.9486,2476.6729,264.5337,2894.0,309.5631,2621.7468,375.07663,2895.0,310.50348,2707.9136,285.7171,2966.5,495.8468,2618.4814,311.7174,2115.5,478.01138,1780.6914,254.77411,1.0023048,0.2593595,0.91456914,0.2603158,0.46478197,0.09664061,0.420328,0.09655875,0.61793256,0.030132007,0.5935053,0.039778918,6089665.0,703425.0,g2_017_binary_tree_cover_10m,2020
0.0,634.5,153.78256,549.26544,157.70512,1008.5,191.7983,812.4877,195.65508,1091.5,299.7847,880.4506,283.0951,1575.5,256.81464,1305.0186,223.30597,2507.5,391.4056,2091.9136,186.53845,2655.5,333.7378,2266.4014,188.02257,2903.5,352.35553,2408.8457,335.37784,2955.5,318.5317,2514.2717,206.6827,2713.0,520.43494,2288.321,279.5972,1876.5,495.80322,1497.0062,305.28665,1.087941,0.33759823,1.1593752,0.36864033,0.48623723,0.1111868,0.4783474,0.11961105,0.60645115,0.036333695,0.6090009,0.04576688,6089645.0,703475.0,g2_017_binary_tree_cover_10m,2020
1.0,433.5,131.40575,423.35803,53.91236,662.5,125.54183,626.8765,106.47943,605.5,248.99377,633.11115,113.01899,1038.5,184.94418,1082.9938,170.56729,1973.5,282.20807,1903.6914,312.33313,2181.0,339.93332,2082.3704,311.40552,2565.0,364.19476,2215.821,404.03482,2420.0,367.01108,2333.0618,322.53885,1841.5,606.60223,1970.5925,241.8897,1037.5,513.0572,1191.253,180.36932,1.6938045,0.4607644,1.4256693,0.19049071,0.63466513,0.13253173,0.55291194,0.052768752,0.655134,0.040066384,0.6361395,0.015798328,6089665.0,703515.0,g2_017_binary_tree_cover_10m,2020
1.0,411.5,156.48756,425.33334,68.94244,645.0,166.94218,647.49384,116.87372,615.0,289.4272,650.85187,143.86705,1306.0,200.41925,1148.4753,204.71175,2292.5,294.50592,1992.821,301.34222,2407.0,303.69302,2191.0986,305.4875,2632.5,350.23462,2312.2039,349.82642,2687.5,320.5837,2435.9753,318.0653,1991.5,682.2045,1998.9382,321.85992,1190.0,638.96454,1197.4568,258.9425,1.5819876,0.4539542,1.3997962,0.21416812,0.62330556,0.14065918,0.55495876,0.059377324,0.65828764,0.04908262,0.6363978,0.02312879,6089655.0,703545.0,g2_017_binary_tree_cover_10m,2020
0.0,451.0,173.05661,455.48764,53.957855,698.5,177.88176,705.3642,87.237366,687.5,323.2604,734.53705,124.05344,1310.0,226.19933,1213.3271,152.07762,2460.5,379.00705,2043.747,301.98676,2584.0,373.5506,2245.3147,313.55887,2830.0,424.4139,2424.2593,416.7849,2877.5,382.73914,2482.3457,389.42212,1914.5,771.29456,2023.1235,266.78867,1066.0,737.5367,1238.7716,225.99802,1.5394433,0.49598885,1.2808361,0.33780587,0.6166969,0.15341729,0.5319001,0.104080275,0.66314876,0.050414175,0.63052535,0.03849612,6089645.0,703575.0,g2_017_binary_tree_cover_10m,2020
0.0,460.0,149.50647,447.03085,45.151974,704.5,156.97542,687.3333,74.069954,657.5,281.2212,717.8333,102.45356,1231.5,230.67702,1187.0061,101.83073,2281.0,313.46893,2048.5803,279.16788,2509.5,371.31955,2250.2283,313.06033,2773.0,472.4935,2404.9382,435.12396,2789.5,397.41565,2493.1667,392.1907,2038.0,695.7439,2035.8087,228.03494,1210.0,637.9904,1242.8827,171.06279,1.6277773,0.52650535,1.2540996,0.2924662,0.62668073,0.14537089,0.52851665,0.09238244,0.65716577,0.050738435,0.6315245,0.033748943,6089645.0,703615.0,g2_017_binary_tree_cover_10m,2020
1.0,479.5,129.52623,513.4691,78.462364,761.5,151.23477,775.35187,104.39954,696.0,221.60248,804.2469,124.23604,1252.0,254.68483,1285.8271,135.35837,2054.0,234.78616,2107.3704,210.03479,2233.5,310.79987,2298.395,261.64178,2324.5,343.79092,2432.7717,481.93213,2495.0,347.88776,2551.9197,284.1891,2141.5,613.0373,2270.506,189.7049,1334.5,550.9647,1460.7098,172.36118,1.3526268,0.41592664,1.2122756,0.24254148,0.5389371,0.11714735,0.4998592,0.09105478,0.6080421,0.04350889,0.61383766,0.03758848,6089645.0,703675.0,g2_017_binary_tree_cover_10m,2020
0.0,632.5,122.9311,611.73456,146.96103,863.0,127.81024,907.76544,175.46437,881.5,189.90866,961.0432,259.70908,1441.0,204.36578,1436.1111,170.51068,1887.0,243.63452,2242.3025,262.00702,1968.5,280.6497,2426.0864,312.66925,1912.0,371.78607,2592.1482,457.82245,2173.0,291.89624,2685.4382,346.99185,2415.5,434.2305,2560.395,346.14093,1797.5,389.61533,1724.1543,324.8583,1.1081463,0.44945446,1.1182661,0.33356214,0.37426206,0.11406183,0.4638575,0.13426492,0.53887796,0.04191221,0.5962433,0.057056937,6089665.0,703705.0,g2_017_binary_tree_cover_10m,2020
0.0,678.5,145.91148,651.35187,124.04776,1026.5,170.50081,966.3951,161.58911,1098.5,275.28583,1044.5988,235.55331,1639.0,258.85397,1512.7716,114.04352,2459.0,350.90057,2313.4507,238.75247,2514.0,385.39688,2493.4382,296.28015,2830.5,449.3326,2634.2468,414.81424,2847.5,420.3484,2759.6482,340.19144,3032.5,610.74164,2762.0186,262.011,2122.5,540.82043,1901.5247,218.16805,0.9415447,0.3137681,1.0300648,0.28677288,0.42579,0.10530339,0.43743074,0.1102901,0.5905721,0.033252597,0.58804834,0.04601406,6089665.0,703745.0,g2_017_binary_tree_cover_10m,2020
0.0,563.0,146.20871,594.14813,126.768234,898.0,181.8322,907.8951,177.83571,960.5,291.96075,968.7963,235.92598,1563.0,253.06502,1440.9259,191.24757,2359.0,310.39627,2334.426,160.98901,2557.5,355.5574,2558.2654,203.07372,2829.5,372.5062,2752.2654,282.65607,2824.0,385.6221,2860.3396,229.15875,2683.0,562.56323,2726.185,362.68417,1833.0,471.96146,1842.0432,308.76004,1.0819058,0.34947833,1.1625522,0.2353605,0.5000009,0.111714385,0.4960695,0.077690475,0.61334836,0.03684929,0.61370015,0.029768005,6089645.0,703775.0,g2_017_binary_tree_cover_10m,2020
1.0,357.0,110.62076,476.7037,103.80009,535.0,113.2958,756.6667,151.75566,501.5,163.1059,725.12964,215.83002,978.5,178.67111,1206.1729,184.98688,1932.0,274.2269,2339.395,175.87732,2085.0,353.61755,2600.5,243.54008,2333.5,351.0513,2753.4753,374.2516,2428.5,360.23962,2888.2593,236.68509,1975.0,424.28934,2261.2285,314.7839,1198.5,347.6329,1384.5309,292.77704,1.7114174,0.48864916,1.5165317,0.37640244,0.6447922,0.106417894,0.5967966,0.10341113,0.67683625,0.04478167,0.6447635,0.03999278,6089655.0,703815.0,g2_017_binary_tree_cover_10m,2020
0.0,521.5,186.55962,438.33334,51.562897,760.5,189.64302,720.5309,62.31132,689.0,320.28564,633.64813,77.47408,1156.5,309.5176,1139.3086,83.63252,2254.0,595.9546,2459.0432,118.6583,2493.5,691.39343,2778.1975,155.64534,2620.5,492.2952,2973.0679,245.07077,2930.0,718.9343,3079.21,150.20375,1949.0,850.8431,1982.9877,120.81629,1184.5,822.3786,1100.7902,100.855545,1.624104,0.6880816,1.710921,0.19111432,0.5775863,0.17379133,0.6501566,0.053622086,0.60909027,0.06770325,0.6552066,0.027122516,6089645.0,703865.0,g2_017_binary_tree_cover_10m,2020
0.0,420.0,210.45248,459.3889,49.03439,694.5,240.86755,763.6173,79.28388,644.0,432.89804,695.1235,76.00899,1114.5,417.27072,1212.3148,107.67886,2354.5,849.68335,2576.7036,254.66785,2755.0,1052.6317,2911.7964,297.30283,2945.0,1096.3353,3090.7778,303.945,3016.5,1061.0034,3227.8826,290.18637,1800.5,941.573,1984.4753,116.39058,922.0,911.1251,1096.2284,104.86109,1.6425688,0.84593004,1.6365772,0.122820735,0.6086917,0.23610587,0.6284038,0.031179592,0.6368489,0.091564186,0.64251614,0.01414529,6089665.0,703895.0,g2_017_binary_tree_cover_10m,2020
0.0,471.5,199.50925,494.7963,45.568382,827.5,223.48135,831.87036,71.935165,662.5,449.63818,777.85187,100.1235,1369.5,415.4664,1329.2593,63.719933,2782.5,639.69946,2634.0186,243.23776,3038.0,737.4391,2962.5864,298.5931,3400.0,831.7447,3149.6296,335.68478,3303.5,751.9201,3240.1482,315.6157,2015.0,852.1092,2066.9753,111.81746,1068.5,827.60925,1185.4073,106.8287,1.7533023,0.7834312,1.4825308,0.20343277,0.67450386,0.21639304,0.5985011,0.056747,0.6524594,0.07239522,0.63851005,0.017679963,6089655.0,703945.0,g2_017_binary_tree_cover_10m,2020
1.0,232.0,102.96668,-313.18518,608.0066,329.0,94.46906,-253.25926,661.7818,291.0,114.38797,-274.79013,644.4953,580.0,117.29889,-129.41975,774.57513,1355.0,102.44062,277.50616,1136.0118,1516.0,98.73105,352.71606,1206.1226,1486.0,121.97419,390.39508,1244.3625,1697.0,105.62137,443.9383,1291.3655,1243.0,226.1249,197.33334,1072.1962,652.0,144.79565,-98.049385,806.1905,1.8303145,0.4852629,1.0446317,0.9093388,0.66138166,0.07817664,0.3651435,0.32283044,0.6896061,0.040292658,0.52540386,0.17115478,6089625.0,702035.0,g2_017_binary_tree_cover_10m,2020
1.0,227.0,105.442505,-38.814816,404.22137,320.0,94.484886,46.95062,440.48672,276.0,112.499626,14.222222,427.3688,537.0,113.63982,223.96297,515.3008,1273.0,107.15391,803.4691,758.8564,1399.0,100.60679,908.7531,804.3061,1429.0,122.65672,966.09875,831.001,1572.0,120.48423,1034.0123,858.34393,1114.0,197.42368,668.44446,705.9394,611.0,124.19469,254.09877,529.9991,2.0374331,0.71538454,1.4672414,0.6266198,0.66569597,0.0795484,0.5164985,0.21862006,0.6806798,0.040840562,0.60329723,0.11424537,6089605.0,702055.0,g2_017_binary_tree_cover_10m,2020
